title,date,url,content,class
Glitter X bioglitter: alternativa ajuda a evitar danos ao meio ambiente,05/03/2025 15:45:19,"https://www.terra.com.br/vida-e-estilo/glitter-x-bioglitter-alternativa-ajuda-a-evitar-danos-ao-meio-ambiente,b74e1a2d6142a8370c6f7e9ee49f5ec7dc6sgbkr.html","No Carnaval, uma das maiores tendências de moda e beleza é usar (muito) glitter. Afinal, nada mais justo do que brilhar o máximo possível durante a folia, não é mesmo? Contudo, algo que pode parecer …  O bioglitter é um tipo biodegradável de glitter e pode ser usado para causar menos danos ao meio ambiente nesse Carnaval","1
"
Esse é o truque do hotel para que o banheiro sempre cheire bem; não há necessidade de usar perfumes ou velas.,09/03/2025 21:30:05,"https://www.terra.com.br/byte/esse-e-o-truque-do-hotel-para-que-o-banheiro-sempre-cheire-bem-nao-ha-necessidade-de-usar-perfumes-ou-velas,cea8a4637549c6524d87c126d5d4a77c437vpuyb.html","O banheiro é uma das áreas da casa que requer atenção especial para garantir uma higiene adequada. Zonas como o vaso sanitário e os azulejos precisam de cuidados específicos, já que o uso frequente,…  É um método barato, respeitoso com o meio ambiente e não, não é necessário esconder os perfumes.","2
"
Quão prejudiciais os canudos de plástico são para o meio ambiente?,09/03/2025 16:36:14,"https://www.terra.com.br/noticias/quao-prejudiciais-os-canudos-de-plastico-sao-para-o-meio-ambiente,fcd58f376fa77149bfa15d851a9c4c13d8w1drc0.html","O presidente Donald Trump determinou que o governo dos EUA abandone canudos de papel e volte a comprar os antigos modelos de plásticos, provocando críticas de ativistas e celebração na indústria de c…  O presidente Donald Trump determinou que o governo dos EUA abandone canudos de papel e volte a ...","0
"
Cientistas brasileiros apostam em bactérias para reciclar terras raras e recuperar metais,05/03/2025 08:15:00,https://olhardigital.com.br/2025/03/05/ciencia-e-espaco/cientistas-brasileiros-apostam-em-bacterias-para-reciclar-terras-raras-e-recuperar-metais/,"Imagine recuperar metais valiosos sem precisar cavar minas gigantes. Pesquisadores da Unesp, em Araraquara, estão apostando em um exército invisível para essa missão: bactérias. Eles usam a Acidithio…  Pesquisadores da Unesp desenvolvem método para recuperar metais de lixo eletrônico, tornando a reciclagem mais eficiente e sustentável.","1
"
Roberto de Carvalho entra na campanha ‘um dia sem carne’,17/02/2025 21:30:35,https://veja.abril.com.br/comportamento/roberto-de-carvalho-entra-na-campanha-um-dia-sem-carne,"A proposta é antiga, fácil de aderir e de grande impacto ao meio ambiente. Que tal tirar …  Viúvo de Rita Lee aumenta a rede de apoio de proteção dos animais e do meio ambiente","1
"
Meio ambiente: de quem é a obrigação de preservá-lo?,27/02/2025 00:46:04,https://www.conjur.com.br/2025-fev-26/meio-ambiente-de-quem-e-a-obrigacao-de-preserva-lo/,"A legislação brasileira trata o meio ambiente como o conjunto de condições, leis, influências e interações de ordem física, química e biológica, que permite, abriga e rege a vida em todas as suas for…  A legislação brasileira trata o meio ambiente como “o conjunto de condições, leis, influências e interações de ordem física, química e biológica, que permite, abriga e rege a vida em todas as suas formas” conforme definido na Lei 6.938/81. Sendo um bem essenc…","1
"
Marina descarta candidatura à Presidência e diz que decisão sobre Margem Equatorial será técnica,11/03/2025 11:12:12,"https://www.terra.com.br/noticias/brasil/politica/marina-descarta-candidatura-a-presidencia-e-diz-que-decisao-sobre-margem-equatorial-sera-tecnica,1fc592e6f686b8f390f552a1b8e333d79xbz4jaj.html","A ministra do Meio Ambiente, Marina Silva, afirmou que não pretende se candidatar novamente ao Palácio do Planalto. Marina foi candidata a presidente em 2010, 2014 e 2018. Em 2022, pela Rede Sustenta…  Ministra do Meio Ambiente descarta nova candidatura ao Planalto, diz que não se sente isolada no governo e defende Ibama no impasse sobre perfuração na Foz do Amazonas","0
"
Bateria de papel pode substituir lítio? Startup diz que sim!,26/02/2025 19:52:27,https://olhardigital.com.br/2025/02/26/ciencia-e-espaco/bateria-de-papel-pode-substituir-litio-startup-diz-que-sim/,"Uma startup de Cingapura criou uma bateria de papel totalmente sustentável que pode armazenar 226 W/kg o que a torna uma alternativa ao lítio, usado em veículos elétricos e redes de armazenamento de …  Empresa recebeu aporte de US$ 2 milhões em financiamento inicial para desenvolver projeto piloto e testar desempenho real.","1
"
Pará fará concessão de 30.000 hectares para recuperação florestal,10/03/2025 12:30:09,https://veja.abril.com.br/coluna/radar/para-fara-concessao-de-30-000-hectares-para-recuperacao-florestal,"Floresta Amazônica, O Governo do Pará fará concessões que somam 30.000 hectares O governador do estado, Helder Barbalho, garantiu que a medida gerará benefícios tanto ao meio ambiente quanto aos moradores da região","1
"
"Desmatamento no Cerrado pode inviabilizar agronegócio, afirma estudo",07/12/2024 08:30:00,https://www.uol.com.br/ecoa/noticias/deutsche-welle/2024/12/07/desmatamento-no-cerrado-pode-inviabilizar-agronegocio-afirma-estudo.htm,"Segundo um artigo publicado em fevereiro na revista Nature Communications, o Cerrado sofre de forma extremamente agressiva com o aquecimento global, acima da média global, e enfrenta sua maior seca em 700 anos. O impacto na agricultura, lembra Leite ...  Pessoas, empresas e organizações com iniciativas transformadoras em Educação, Saúde, Meio Ambiente, Trabalho, Diversidade, Vida Urbana e Gestão Pública.","0
"
Natal dos Catadores será aberto ao público e contará com diversas atrações,07/12/2024 03:00:00,https://www.correiobraziliense.com.br/cidades-df/2024/12/7008946-natal-dos-catadores-sera-aberto-ao-publico-e-contara-com-diversas-atracoes.html,"Natal dos Catadores será aberto ao público e ocorrerá neste sábado. Natal dos Catadores reunirá a população no Museu da República com diversas atrações, a partir das 10h. O evento tem o propós...  A Secretaria do Meio Ambiente (Sema) é responsável pela organização do evento, que oferece shows musicais, oficinas, DJ, palhaçaria, espaço kids, feira de exposição e espaço social. O encontro é aberto ao público","1
"
Reforma tributária: armas e munições ficam de fora do imposto do pecado,07/12/2024 03:00:00,https://www.correiobraziliense.com.br/politica/2024/12/7010925-reforma-tributaria-armas-e-municoes-ficam-de-fora-do-imposto-do-pecado.html,"O Senado aprovou em plenário o projeto de lei que trata da regulamentação da reforma tributária mantendo as armas e munições fora do Imposto Seletivo (IS). O texto-base, que detalha as regras para a cobrança dos três novos impostos sobre o consumo, f...  Senado aprova projeto de lei que trata da regulamentação da reforma tributária e mantém equipamentos e munição sem pagar tributação extra, destinada a produtos considerados prejudiciais à saúde ou ao meio ambiente. Texto volta à Câmara","2
"
Grilagem de terras e a luta pela regularização fundiária,07/12/2024 03:00:00,https://www.correiobraziliense.com.br/direito-e-justica/2024/12/7016035-grilagem-de-terras-e-a-luta-pela-regularizacao-fundiaria.html,"A grilagem de terras é um crime que, além de afetar diretamente a economia, tem consequências profundas no contexto social, ambiental e jurídico no Brasil. Em 19/11/2024, o Ministério Público do Distrito Federal e Territór...  ' Além de afetar o meio ambiente e a ordem jurídica, causa impactos profundos na segurança e estabilidade de comunidades inteiras'","0
"
Deputados do Brasil pedem ajuda aos EUA em agenda da COP30,07/12/2024 00:07:00,https://www1.folha.uol.com.br/ambiente/2024/12/nos-eua-deputados-brasileiros-pedem-ajuda-contra-efeito-trump-na-agenda-climatica-de-olho-na-cop30.shtml,"Washington Preocupados com eventuais retrocessos na área ambiental pelo governo Donald Trump, deputados brasileiros pediram nesta semana a democratas e instituições nos Estados Unidos apoio à agenda climática rumo à COP30, conferência da ONU que ocor...  Quatro parlamentares tiveram reuniões com congressistas americanos e outras instituições e solicitaram apoio em agenda pró-meio ambiente","1
"
"SUS, automóveis, meio ambiente: o que mudou no acordo Mercosul-UE",06/12/2024 20:24:37,https://www.folhavitoria.com.br/economia/noticia/12/2024/sus-automoveis-meio-ambiente-o-que-mudou-no-acordo-mercosul-ue,"Membros do Mercosul e da Comunidade Europeia celebram assinatura de acordo comercial O acordo comercial entre União Europeia e Mercosul já havia sido politicamente concluído uma vez, em 2019, mas nunca foi assinado....  Governo Lula insistiu em mudanças no item compras governamentais, para ampliar competitividade de empresas nacionais nas compras públicas","1
"
Cadeia da carne ainda tem gargalos ambientais no Brasil,06/12/2024 19:04:52,https://www.uol.com.br/ecoa/noticias/deutsche-welle/2024/12/06/cadeia-da-carne-ainda-tem-gargalos-ambientais-no-brasil.htm,"""O setor tem resistência em divulgar dados para possibilitar o rastreamento da origem do animal. A transparência permitiria ver onde está a ilegalidade, mas, como não tem, a suspeita está sempre pairando sobre a atividade. O fato de o setor agir tant...  Pessoas, empresas e organizações com iniciativas transformadoras em Educação, Saúde, Meio Ambiente, Trabalho, Diversidade, Vida Urbana e Gestão Pública.","0
"
"Plástico do futuro pode ser sustentável, biodegradável e até comestível",06/12/2024 18:41:52,https://canaltech.com.br/saude/plastico-do-futuro-pode-ser-sustentavel-biodegradavel-e-ate-comestivel/,"Já faz tempo que a ciência mostra preocupação sobre os plásticos, por causa dos danos à saúde e ao meio ambiente. Agora, uma equipe de pesquisadores do Instituto Weizmann de Ciências (Israel) criou um novo tipo de plástico biodegradável. Esse novo ma...  Já faz tempo que a ciência mostra preocupação sobre os plásticos, por causa dos danos à saúde e ao meio ambiente","1
"
"Redução de nuvens baixas intensifica aquecimento global, mostra estudo",06/12/2024 18:17:06,https://www.uol.com.br/ecoa/noticias/deutsche-welle/2024/12/06/reducao-de-nuvens-baixas-intensifica-aquecimento-global-mostra-estudo.htm,"Cumulus, stratus e stratocumulus são nuvens formadas em altitude baixa em relação à superfície da Terra. O que elas têm em comum é a capacidade de refletir a luz do sol e, assim, resfriar o planeta. E também o fato de que estão se tornando menos nume... Pessoas, empresas e organizações com iniciativas transformadoras em Educação, Saúde, Meio Ambiente, Trabalho, Diversidade, Vida Urbana e Gestão Pública.","0
"
Entenda os principais pontos do acordo histórico entre Mercosul e União Europeia,06/12/2024 16:42:57,https://oglobo.globo.com/economia/noticia/2024/12/06/entenda-os-principais-pontos-do-acordo-historico-entre-mercosul-e-uniao-europeia.ghtml,"O acordo histórico entre Mercosul e União Europeia , anunciado nesta sexta-feira durante a cúpula de líderes no Uruguai , prevê pontos chave que travaram as negociações ao longo dos últimos meses. Entre eles, estão as regras envolvendo as compras gov...  Áreas como agricultura, meio ambiente e compras governamentais travaram as negociações nos últimos meses","1
"
"'Gelo derreteu sob nossos pés': a dramática foto de huskies correndo sobre água que revela rápido degelo da Groenlândia",18/03/2025 09:00:00,https://www.bbc.com/portuguese/articles/c05m26gd3rno,"Em junho de 2019, uma imagem impressionante de cães da raça husky siberiano viralizou rapidamente e assombrou o mundo. Ela mostrava os animais aparentemente andando sobre a água na Groenlândia.","0
"

